lat,lon,population
41.50089,-83.71827,5514
41.23756,-80.81842,40245
41.54922,-84.14161,7316
41.16894,-82.21794,4852
40.60284,-80.64896,3410
41.23283,-80.51924,2273
40.27535,-81.75096,2286
40.25228,-83.75577,1775
40.97144,-82.10987,1487
41.58616,-84.43495,1645
40.12617,-82.92907,38384
41.02644,-81.9332,1134
41.45532,-81.91792,32428
41.34477,-83.79716,1638
41.51894,-83.80383,4462
41.60533,-81.45345,12545
41.05311,-82.72629,6063
41.63977,-81.4065,22631
41.59838,-81.41845,9382
41.6331,-81.46873,13957
41.23506,-81.04926,2205
40.37535,-80.70369,3795
40.06924,-80.7837,1239
41.45144,-83.36576,2083
40.80517,-81.93646,26749
40.09312,-83.01796,14498
40.15452,-80.71036,1044
41.09978,-80.64952,64628
40.12067,-75.11795,55310
40.06178,-74.99628,5437
40.12674,-79.42865,3833
40.2412,-76.05633,1840
40.15676,-76.20217,3993
41.89061,-80.36645,1468
40.95895,-78.94698,1553
40.51093,-75.60297,2519
40.63673,-80.24006,9197
40.00845,-75.17796,14249
40.23426,-75.98855,1134
40.0565,-75.1974,3895
40.60843,-75.49018,120207
40.55951,-79.95867,21552
41.01453,-76.38105,1078
40.51868,-78.39474,45344
40.15455,-75.22157,6505
40.58923,-80.22506,6859
40.27426,-75.73519,3402
40.54732,-75.58935,6661
40.07261,-75.23129,2619
40.32954,-76.51524,4767
40.58145,-79.56643,1588
41.4948,-75.53685,6960
40.00678,-75.28546,12455
40.99009,-75.21629,6333
40.58007,-79.76672,4988
40.78175,-76.34578,2734
41.21036,-75.89659,2726
40.49146,-79.90477,2763
41.9573,-76.518,3255
40.12788,-75.43185,8433
40.5009,-80.06756,4642
41.18479,-77.31386,1508
41.3398,-75.7363,2661
40.34565,-76.38996,1667
42.04561,-80.26979,1205
41.33591,-75.99631,26973
40.63507,-80.22812,4037
40.19479,-79.97088,1563
40.09093,-76.66747,1355
40.6509,-79.93644,1761
40.00761,-75.23407,9299
40.33813,-79.97894,19819
40.40232,-75.58713,1103
40.86565,-75.20657,5203
40.66257,-78.78003,2534
40.72565,-75.39407,2667
40.12285,-79.4617,1048
40.69534,-80.30478,4420
40.75201,-80.31923,8661
40.32202,-78.69696,1035
40.01869,-78.50391,2742
40.42594,-75.17906,8402
40.59007,-80.16645,1395
40.78065,-75.27796,1257
40.12507,-79.86644,1073
40.91339,-77.77833,6248
40.60507,-77.72555,1827
40.49396,-80.05172,8252
40.6034,-78.32474,1828
40.2873,-78.88947,2784
40.50812,-80.08311,1777
40.10455,-74.95128,60427
40.11674,-80.00839,2525
40.04483,-75.43881,3631
40.97478,-80.49368,1072
41.05453,-76.23327,10223
40.32757,-80.0395,32118
40.62593,-75.37046,74892
40.82451,-80.36284,1923
41.25454,-74.9185,1386
40.26454,-75.80409,5159
40.4725,-79.18688,1462
40.43118,-79.26087,3321
41.48091,-75.59463,6334
40.4412,-75.88687,7152
40.4934,-79.86061,1416
40.4609,-79.95089,1095
41.0037,-76.45495,14585
41.67952,-77.06386,1516
40.11871,-76.04717,1031
40.15233,-75.26629,6067
40.06567,-75.02739,6382
40.77562,-77.7925,3722
40.14981,-77.12831,3225
40.16147,-79.02892,1224
40.19676,-76.01744,2077
40.33371,-75.63741,4046
40.60812,-79.74116,3211
40.4034,-79.86838,2128
40.41729,-79.86505,1861
41.9559,-78.64392,8507
40.63757,-80.08172,1171
40.37063,-79.97477,9512
40.22953,-76.81997,1437
40.53676,-75.6313,4138
40.22593,-76.30246,1309
40.00039,-75.06962,6573
40.10511,-75.34518,4564
40.35618,-80.11006,5092
40.10067,-74.85183,9569
41.24923,-78.79947,2040
40.92454,-75.39379,1800
41.16117,-79.08309,3868
40.12371,-76.21384,2816
40.02369,-79.88394,2292
41.3098,-75.78742,1418
40.1315,-75.06739,1392
40.30396,-80.08672,5009
40.01983,-75.30463,3779
40.38201,-80.39284,1352
40.63868,-77.56861,2018
40.08261,-75.03156,32655
40.86118,-79.89533,13289
40.06563,-79.89171,6608
40.2109,-79.48532,1241
41.80367,-80.05644,2538
40.23981,-76.91997,7923
40.27759,-76.58525,3616
41.19204,-75.25129,2164
40.26257,-80.18728,8922
41.65646,-76.85329,1920
41.57369,-75.50185,8566
40.20148,-77.18887,19143
40.05233,-75.20018,5300
41.12479,-77.4297,1125
40.36479,-80.02228,8235
40.65482,-75.47463,6525
40.95203,-76.45967,1514
40.07799,-75.17675,12219
40.68926,-75.50768,1538
40.04535,-79.97561,3191
40.11063,-78.80197,1073
40.84756,-77.68611,1243
40.58676,-75.52963,2115
40.28844,-75.20906,4069
40.13785,-79.8981,4015
40.06094,-75.09406,4810
40.75398,-75.53852,1580
40.0951,-75.61687,7520
40.07566,-75.45908,4589
40.07706,-75.2074,9710
40.54173,-79.79922,1730
40.63673,-79.1442,1502
40.94812,-79.74283,1006
41.47508,-75.67713,2098
40.68201,-77.59861,1627
40.4384,-79.8431,2979
40.194,-75.004,4128
40.29229,-79.88171,6681
41.21479,-79.38532,6089
41.49286,-75.69964,1476
41.48869,-75.70852,4950
40.21843,-76.25551,1559
40.29674,-78.44974,1625
41.02728,-78.43919,6030
40.33731,-76.47552,2135
40.66812,-79.0117,1315
40.82287,-75.90687,2197
41.52005,-80.04839,1109
40.18566,-75.45157,5287
40.22424,-79.76838,1125
40.30064,-76.80969,13229
40.03371,-76.50441,10388
40.326,-78.897,1350
41.30593,-74.98962,1294
40.01785,-79.58948,7515
40.07928,-75.30157,7956
40.65979,-80.23923,2150
40.99203,-76.05659,1881
40.51149,-75.39046,2421
40.6701,-75.49546,3229
40.5184,-80.16672,5590
40.2737,-76.40607,4226
40.07678,-74.94878,1391
41.92033,-79.64033,6420
41.77479,-78.02056,2482
40.43507,-80.06617,5876
41.15398,-75.28046,4240
40.45979,-78.59168,1633
40.62676,-76.19272,1625
40.08733,-74.9035,9950
40.64229,-79.85089,1064
40.97561,-78.52502,2474
40.31285,-78.90419,1174
41.33619,-75.96325,2783
41.53424,-75.73603,1209
40.96342,-76.61273,4689
40.22702,-78.93641,1130
40.41312,-79.57032,2640
40.33396,-79.29976,2594
40.23315,-76.13717,3875
40.04928,-75.42908,1515
41.10925,-76.87663,1471
41.47147,-75.60769,5877
40.11093,-77.03498,2569
40.1734,-79.85755,4663
40.3959,-80.03311,8465
40.5751,-75.51963,4406
40.00176,-76.85025,1991
40.0065,-75.70327,7946
40.31011,-75.12989,8301
40.35063,-79.88616,1763
40.14094,-75.16684,5610
41.11923,-78.76003,7597
40.37177,-75.20156,2169
41.22258,-77.03691,1208
40.39814,-77.02303,1487
40.42341,-78.4339,1204
41.4198,-75.63241,13379
41.1459,-77.42137,1360
41.32508,-75.74547,2714
40.38146,-79.85977,5535
41.34397,-75.73853,4933
40.15955,-75.40824,4800
40.00619,-78.37001,1122
40.87954,-75.18379,1566
41.06203,-76.22243,2007
40.34868,-78.88364,1159
40.1101,-76.03272,1144
40.01456,-75.19157,9631
40.40649,-75.50185,2985
40.38312,-79.80644,2108
40.05011,-75.13295,9941
40.1001,-76.35413,4525
40.39562,-79.83866,1794
40.99954,-75.18129,10140
40.17368,-80.23756,1966
40.75065,-75.29573,3307
40.68843,-75.22073,26915
40.48507,-78.72474,3203
40.60007,-80.22478,9363
40.08456,-74.94489,1906
40.43201,-79.88144,3069
40.78842,-76.57246,2384
40.55118,-80.19284,1670
41.87422,-80.13172,6335
40.93926,-75.43491,2269
41.26953,-75.91631,4732
40.6801,-75.52991,2391
40.26924,-79.88977,1499
40.29785,-78.94253,3727
40.15287,-76.60275,11586
40.54897,-76.81192,1493
40.07706,-75.12684,6901
41.98618,-77.31081,1779
40.86395,-80.25895,1141
40.86173,-80.28645,7617
40.15676,-75.83271,1314
40.86453,-76.55246,2194
41.08842,-75.41963,2886
40.02176,-76.72802,2672
40.53954,-75.49685,11368
41.51145,-78.23529,1934
40.51007,-80.0945,2419
40.23176,-76.82692,1007
40.45423,-80.23311,1013
40.29009,-76.93386,6111
40.17982,-76.17884,13861
42.12922,-80.08506,99475
41.0062,-76.40994,1642
40.50424,-79.94894,3401
40.76923,-80.06284,1773
40.18094,-75.42907,2129
40.01147,-78.37335,1759
41.32064,-75.81908,5596
40.029,-75.62077,4842
40.82482,-75.20962,1165
41.56313,-75.78269,1215
40.11368,-79.83977,1151
40.17955,-74.85516,8466
42.03145,-80.25534,2348
41.14506,-78.80447,1019
41.21228,-80.49674,4792
41.24841,-76.97719,1395
40.15,-74.997,3074
40.18313,-79.82421,1180
40.28896,-78.91475,1558
40.69479,-80.13089,12414
40.18287,-76.05106,1156
40.45398,-75.81798,4085
41.12646,-77.47165,1339
40.10344,-75.2124,4538
40.27676,-75.9141,2568
40.77229,-79.52977,2878
41.65147,-75.46657,1809
40.41979,-79.85005,6443
40.14178,-75.20906,5446
41.27897,-75.87825,4126
41.97506,-78.61725,1251
40.60149,-75.39518,4629
40.5134,-79.87977,5383
40.08122,-75.08017,19730
40.70229,-80.08284,3282
40.78398,-76.23022,3729
40.01384,-75.07859,23503
41.39784,-79.83144,6302
40.5834,-80.08784,14415
40.4437,-76.42829,1357
40.68562,-80.25173,1529
41.01675,-75.89714,3460
40.67395,-79.68477,1743
40.62649,-75.34574,2616
40.05008,-78.99836,1523
40.63176,-75.47324,14925
41.73312,-77.64193,1124
40.48229,-78.55168,1605
41.25424,-77.04608,2503
40.25729,-79.99588,2818
40.29091,-78.86891,2371
41.2273,-75.86881,1640
40.04344,-75.18018,10688
40.63007,-79.9695,2733
40.3201,-75.61018,4832
42.00033,-80.31812,3023
40.79148,-76.28356,1486
40.32479,-79.89227,4420
41.17508,-76.07465,1873
40.03483,-75.22574,5012
40.10233,-75.15212,8384
40.53285,-79.96755,8981
41.30593,-74.9385,1830
40.41174,-80.04561,4968
40.31229,-79.80671,2195
41.4045,-80.39118,5819
40.30146,-79.53893,14495
40.5359,-78.35751,2458
40.2987,-75.94049,1468
41.15784,-80.08867,8193
40.28204,-75.64324,2881
40.00482,-76.60413,2665
41.96119,-75.74324,1246
40.55565,-75.98188,4398
40.98064,-75.97131,1104
40.27955,-75.38712,9286
40.2737,-76.88442,50183
41.38341,-76.02465,2791
40.66507,-78.71225,1224
41.44895,-79.677,1351
40.17428,-75.10684,7411
40.27983,-75.29934,3306
41.47592,-75.18212,1152
40.95842,-75.97465,24825
40.33898,-76.3994,1305
40.39229,-80.09089,1231
40.57954,-75.34073,5824
41.32676,-75.03656,3271
41.23339,-80.44868,16028
40.28592,-76.65025,14257
40.62091,-77.56805,1380
40.21092,-76.79108,2378
41.28925,-75.83631,1246
40.01035,-79.90088,1155
40.66204,-75.49102,3378
40.42729,-78.3889,5784
40.0415,-75.02795,28046
40.5434,-79.16226,1652
40.4059,-79.91199,3114
40.8237,-75.9802,1349
41.57676,-75.25879,4233
40.09427,-75.91133,1758
40.17844,-75.12851,14842
40.82395,-77.82889,1814
40.24646,-80.21145,1266
41.2748,-75.83603,1443
41.32702,-75.77325,1397
41.24119,-76.72385,2099
40.83175,-76.8358,1353
40.26537,-76.7083,4561
40.0165,-75.14379,17682
40.4848,-78.01028,7029
41.00256,-78.46252,1399
40.37732,-75.92521,2528
40.44951,-80.2445,2541
41.00314,-75.50824,4372
40.62146,-79.15253,14100
40.64451,-80.41618,1791
40.44618,-80.06755,3281
40.26451,-79.79227,1846
41.29897,-75.81269,1819
40.0376,-76.10495,1274
40.32451,-79.70115,3859
40.20789,-75.07267,1053
40.32454,-75.84965,3393
40.32812,-79.61532,9335
40.29118,-79.93199,11360
40.09594,-75.12517,4431
41.53091,-75.54546,2096
40.20896,-78.98364,1017
41.20202,-77.26442,4279
41.46869,-75.56213,4495
40.87592,-75.73241,4641
41.49062,-78.67503,2371
40.88618,-78.87781,2818
40.32674,-78.92197,19966
40.4137,-76.4783,1958
40.00845,-75.10879,17643
41.66284,-78.81114,3610
40.31065,-75.93938,2867
40.23149,-75.63408,1907
41.25341,-76.95941,4124
40.08927,-75.39602,19936
41.26175,-75.89686,12941
40.81645,-79.52199,3885
41.23451,-79.53727,1100
40.79342,-76.47245,2851
40.24288,-75.33656,8194
40.51732,-75.77742,5028
40.09245,-75.2533,2150
41.28897,-75.80547,1479
42.01422,-80.34534,2965
40.59926,-76.16383,2640
40.47285,-78.38835,1868
40.03788,-76.30551,59339
40.09537,-76.40996,1893
40.17455,-74.92267,1599
40.16705,-74.91767,1431
40.2415,-75.28379,16512
40.83176,-75.88242,3798
41.42397,-76.49411,307
41.24508,-75.93075,4448
40.32118,-79.37948,8081
40.38815,-75.91798,3883
40.72315,-75.53018,1243
40.05039,-75.09156,24134
40.25842,-76.80386,3813
40.34564,-76.8008,3915
42.15228,-80.02311,3982
40.29174,-79.3892,2194
40.34093,-76.41135,25534
40.62701,-79.6056,2069
40.44704,-75.96632,1883
40.56312,-80.20839,1199
40.8337,-75.7138,5314
40.81062,-77.81833,2270
40.2412,-76.89414,4636
40.76423,-79.5206,1167
40.08787,-76.18495,7214
40.3934,-79.72032,4020
40.15511,-74.82877,52983
40.96453,-76.88441,5774
40.59924,-77.57138,8271
40.05344,-75.04628,4244
40.32535,-79.85616,2520
41.0362,-76.42356,1093
40.24313,-79.23753,1540
40.23093,-75.52212,18074
40.31896,-79.85477,1061
40.31481,-75.98549,1615
40.33398,-76.78914,6334
40.95897,-76.89913,1489
40.05372,-75.65993,6189
40.15732,-76.3069,9225
41.13701,-77.44693,9604
40.02845,-75.15157,21926
40.28843,-75.85465,4236
40.50313,-78.6303,1376
40.22648,-76.90053,6694
40.55312,-79.75727,11761
40.32257,-79.36226,3428
41.28564,-75.90103,2850
40.56675,-76.70052,1759
40.51593,-75.55519,3134
40.81259,-76.1416,4070
40.03622,-75.51381,3430
40.02456,-75.21407,4341
40.06315,-76.7183,2753
40.16343,-76.39496,4870
40.33396,-79.67004,3299
41.8073,-77.07747,3432
40.01563,-79.97672,7635
40.17928,-75.18045,6742
41.24645,-79.42893,1167
41.46895,-79.1231,3137
40.05704,-76.55219,2608
40.6959,-80.01173,1658
40.78675,-76.5394,1441
40.31119,-78.32418,1911
40.34259,-76.92997,2535
40.44009,-76.93331,2603
41.3687,-74.70016,2383
41.53814,-75.53602,1737
40.13618,-79.59782,1717
40.07537,-76.58219,3824
40.90127,-75.99106,2205
40.45257,-78.08167,1194
40.3709,-80.23478,2095
40.22896,-80.21645,2742
40.46562,-80.06561,6010
40.34785,-79.86422,19453
40.27785,-80.08394,4647
40.84201,-79.89394,2693
41.64144,-80.15145,13061
40.21426,-77.00859,8999
40.96648,-76.58662,3099
41.227,-80.23979,1936
40.079,-75.17823,4854
40.8484,-79.962,3881
40.78592,-77.0472,1314
40.19981,-76.73108,9117
40.64399,-75.3324,7441
40.63257,-80.44645,2566
40.25896,-80.21811,2944
40.91758,-77.04775,3520
40.5698,-77.39693,926
41.03231,-76.30799,1253
40.94173,-77.785,1100
41.32232,-74.80239,980
41.10729,-77.48443,1615
40.53953,-76.96081,2536
40.48007,-79.97839,3689
40.71396,-77.59055,1498
41.01203,-76.84774,6928
40.69065,-76.26217,4258
40.07844,-74.98795,10882
40.28593,-75.98438,3036
40.68729,-80.27145,5649
40.14841,-79.88783,7483
40.20313,-79.92616,4192
40.42118,-79.7881,28176
41.17036,-76.87691,1558
40.24733,-75.24379,12624
41.25425,-76.92052,4549
40.30648,-75.98771,1583
41.83397,-75.87714,1527
41.35341,-75.73825,5751
40.07344,-74.9885,9577
40.2115,-74.78794,8605
40.04178,-75.18296,6338
41.33675,-75.51852,1960
40.79703,-76.4119,5728
41.41342,-75.49324,1799
40.11842,-77.18998,2037
40.10982,-76.5033,8071
40.35535,-80.0495,32730
40.41424,-79.98783,3354
40.32815,-75.89076,3165
40.06011,-75.18295,5163
40.14896,-79.54115,4363
41.12203,-75.36463,3065
40.38452,-77.88222,2396
40.06315,-76.70386,1382
41.16953,-75.87742,10982
41.1737,-75.27102,1182
40.03926,-76.4308,2854
40.38482,-75.94132,1420
41.20564,-76.78552,2433
40.39229,-79.90005,11247
40.44479,-78.84113,1651
40.4284,-79.69755,20134
40.29285,-80.20034,2504
40.37454,-76.30273,3140
41.20536,-76.00492,10258
40.47229,-78.83336,2901
40.00845,-75.26046,4309
40.6234,-79.72977,10927
40.74038,-75.30962,5681
41.05203,-76.22077,1552
40.86453,-75.81103,3251
40.87645,-80.37062,1450
40.34537,-75.63296,1368
40.41981,-77.18637,1080
40.73034,-80.31006,5891
40.299,-75.18101,3017
41.00367,-80.34701,22375
41.04092,-76.86691,1013
40.20785,-79.94699,2126
40.23231,-76.8847,7295
40.36427,-74.95128,2510
40.56979,-79.76477,12713
40.10176,-76.08523,5430
40.71953,-76.11577,1064
40.21924,-79.60948,2129
41.12228,-80.33284,2233
40.34954,-76.21328,2478
40.47786,-77.13054,1566
40.22928,-74.93683,2222
40.26011,-74.95489,3620
40.17314,-77.3986,1331
40.00989,-75.16387,17382
40.01317,-75.15684,3690
40.7834,-79.9295,1373
40.10344,-74.99572,1258
40.1215,-75.3399,34412
40.59618,-79.5556,1257
40.12924,-79.8681,1905
40.39896,-79.84088,4787
40.15118,-79.90755,1282
40.65982,-75.47685,2828
42.21561,-79.83422,4172
40.37979,-79.80949,10571
40.21094,-75.27823,3250
41.87423,-79.15227,1934
40.68621,-75.49685,9860
40.65923,-78.78169,3658
40.89175,-76.79747,3728
40.82479,-79.91311,2333
40.39812,-80.18561,1470
40.99203,-75.9202,1469
40.30646,-78.88752,1578
40.98978,-80.36951,1569
40.52173,-79.84227,6443
41.01062,-80.37951,2270
40.67923,-80.49479,3473
41.43395,-79.70644,10137
41.37119,-75.73491,8048
40.65788,-75.26212,2434
40.38759,-75.78964,1282
40.04122,-75.12379,39154
41.46841,-75.60297,5111
40.58618,-79.53143,1952
40.11844,-75.17768,5678
40.65481,-76.10077,3002
40.85006,-78.27057,1105
40.05011,-75.07184,48856
40.29787,-76.61858,1308
40.68732,-75.2624,3762
40.8014,-75.6119,5305
40.30898,-76.5933,7451
40.68731,-76.17216,1009
40.04205,-75.47631,5575
40.00982,-76.12857,1129
40.80673,-77.91695,9660
41.1012,-75.25046,2206
40.09344,-74.96795,16787
40.63396,-78.6503,1681
40.25898,-76.83192,1541
40.31731,-76.79442,5412
40.86871,-75.2549,3541
40.27537,-76.84803,2974
40.50118,-79.83922,44610
40.15205,-74.91656,2221
40.39093,-75.49212,3873
40.33732,-75.87854,4215
40.06678,-75.04545,9898
40.05428,-75.016,4328
40.20509,-76.36829,1024
40.37205,-75.29268,8471
40.08702,-79.7506,1728
40.89645,-78.22057,2715
40.13038,-75.51491,16658
40.54842,-76.38468,2142
40.73367,-77.88556,1502
40.40312,-79.7781,3246
40.44062,-79.99589,304391
41.32591,-75.78936,7651
40.05733,-75.14462,6218
41.27536,-75.8502,4335
40.86812,-77.74667,2879
40.3362,-76.44163,2643
40.33563,-79.96061,8252
40.50035,-79.74949,27505
40.38733,-75.14656,2637
41.24036,-75.94464,5832
40.10233,-75.27435,6177
41.10675,-75.45435,1409
40.69648,-76.16883,1817
41.8109,-78.27974,2091
40.3359,-79.86977,3744
40.38868,-78.67224,2508
40.26482,-75.61185,3469
40.24537,-75.64963,22664
40.68565,-76.1955,13802
40.28509,-76.83136,9765
40.90451,-80.04645,1135
40.94368,-78.97087,5861
40.44177,-75.34157,8855
40.04622,-75.35991,30878
41.16454,-74.95212,1062
40.41257,-79.87922,2090
40.63566,-75.19295,1088
40.33565,-75.92687,87879
40.21148,-76.12328,3361
40.37288,-75.48101,2383
40.48065,-75.61602,6055
40.31981,-75.87354,4178
40.26676,-76.1155,1803
40.3984,-80.14145,1150
41.32646,-77.75082,1229
41.34506,-80.39423,2061
41.09701,-78.88864,2710
40.06178,-75.05573,25581
40.13009,-76.57052,1598
40.21511,-75.01072,6563
40.35926,-76.25828,1560
40.4701,-75.32046,1312
41.42034,-78.72864,3896
40.39259,-75.95882,3380
40.95536,-76.62885,1912
40.33591,-78.39085,2537
40.35176,-76.13439,2064
40.70229,-80.28645,3569
40.08122,-75.08962,2541
40.88065,-75.21462,1549
40.15121,-76.25107,3044
40.18731,-76.72997,1023
40.18427,-75.53796,4771
41.94145,-79.13505,1408
40.61146,-79.837,1440
40.26898,-76.76803,4303
40.06372,-75.08712,8015
40.72065,-76.19105,3004
40.32704,-75.87187,1809
41.42784,-78.56086,13070
40.30008,-78.7653,1149
40.10093,-76.42469,2695
40.2451,-75.59518,8378
40.35954,-76.43163,2496
41.10784,-78.77114,1429
41.11259,-75.05073,4016
40.75395,-79.81005,1491
40.89565,-75.32352,1126
41.97896,-76.5155,5424
40.24175,-77.17693,5265
40.67514,-75.62044,2935
40.24148,-76.17411,1056
40.63065,-76.17105,5228
40.25621,-75.46379,1398
40.10035,-79.58698,4251
41.40916,-75.6649,77118
40.79897,-76.86219,5792
40.35399,-75.3049,4212
41.37867,-79.70394,1065
40.69173,-80.06256,2846
40.53646,-80.1845,3829
40.78897,-76.55885,7162
40.8487,-76.81969,1706
41.23311,-80.4934,13562
40.49451,-79.92644,3398
41.25922,-80.47201,4271
41.3198,-75.93798,2019
40.05289,-75.23601,5850
41.70395,-79.0356,1132
40.82037,-76.20077,4873
40.82759,-76.20688,1233
40.30787,-75.96549,5265
41.04172,-78.2914,11217
41.96368,-78.19084,1093
40.22342,-76.95359,1580
40.05065,-77.52026,5559
40.50093,-75.96993,1369
41.59175,-75.48518,1275
40.32731,-76.01105,4101
40.22288,-75.39879,3758
40.33926,-76.72553,4003
40.74843,-75.61185,4276
41.06395,-80.05645,3613
41.81117,-78.44474,1595
40.00841,-79.07808,6032
40.12344,-75.01489,33247
40.05178,-75.15129,14740
40.31177,-75.32518,6747
40.2784,-79.54476,2054
40.23954,-75.65102,2081
40.4,-75.922,1424
41.99757,-76.53717,1025
41.23202,-76.99913,6281
40.31063,-78.93864,2175
40.29118,-79.54698,2086
40.64285,-78.7728,1942
40.12452,-79.87977,1132
40.43899,-75.43712,1826
40.17677,-75.54769,3322
40.18539,-75.22768,3804
40.27566,-75.45657,2259
40.35287,-75.98994,1003
40.5409,-79.78394,3375
40.79339,-77.86,42161
40.23537,-76.84136,5932
40.66537,-75.50824,1113
41.33922,-80.10506,1015
40.34565,-75.86993,1045
40.79339,-78.01667,2366
40.2526,-75.67741,3695
40.98676,-75.19462,5444
40.38479,-80.21089,1710
41.42145,-79.88117,5120
40.82481,-75.87103,2952
40.98203,-75.46602,2399
41.0112,-75.46963,2399
40.86259,-76.79441,9652
41.30981,-74.96656,1387
41.94341,-75.59963,1809
40.23315,-76.07828,2283
40.42368,-79.88283,8855
41.29175,-75.87464,4984
41.05034,-78.82225,1135
40.03122,-75.04434,17846
40.79731,-75.96937,6829
41.04009,-75.30574,2784
40.60146,-79.75977,4462
40.74093,-75.25712,1131
41.3948,-75.70658,6025
40.32205,-75.32795,4861
40.4087,-75.9216,1877
40.15732,-76.0505,1382
40.2909,-80.10811,3520
41.45147,-75.61185,3960
40.44844,-75.10767,4350
41.49534,-79.45588,451
40.6359,-78.29585,1083
41.627,-79.67366,5389
40.50343,-75.7013,2062
40.05483,-75.00434,10836
41.00787,-75.58463,2292
41.76758,-76.44272,2812
40.58925,-76.55246,1316
40.38562,-79.75893,3144
40.19899,-75.47629,3553
41.17339,-78.71586,3861
40.62842,-76.38718,1716
40.7812,-76.67302,1834
40.146,-74.985,3550
40.54815,-75.60574,1988
40.14983,-75.40185,5744
41.78591,-76.78801,1269
40.91506,-78.2164,1454
41.30397,-75.93214,2152
40.13928,-74.81461,1859
40.03817,-75.19546,7382
41.53869,-75.94659,1780
40.4059,-79.82505,5272
40.67062,-78.23862,5353
41.8995,-79.84533,3217
40.05956,-75.23851,10735
40.3359,-80.08339,19229
40.15731,-76.79275,3429
40.64592,-76.53913,1683
40.60284,-79.56477,5032
40.50646,-79.8431,2442
40.31563,-79.83116,1496
40.20316,-74.97045,3949
40.40507,-78.85558,1305
40.75426,-75.5988,2061
40.18705,-75.08156,4124
41.84395,-79.14504,9334
40.17396,-80.24617,13497
41.94283,-79.9845,1538
40.25452,-79.16753,1460
41.08453,-76.86385,2320
41.58036,-75.40824,1279
40.044,-75.38769,30892
40.94175,-75.82964,2462
41.74868,-77.30053,3290
40.33009,-76.0805,2540
40.56676,-75.55296,5872
42.14033,-80.01506,3226
40.06983,-75.3163,1381
40.67871,-75.23684,1251
40.27509,-76.91553,1282
40.54759,-76.00216,1979
40.9587,-75.99604,4503
40.82423,-79.5431,1263
40.39396,-79.91199,1919
40.81034,-79.52949,1134
40.32981,-75.99438,1715
40.62229,-79.61282,1294
40.78006,-80.3384,1213
40.3634,-79.86644,20075
40.05261,-75.19796,12635
40.20979,-79.76699,2544
40.12955,-75.37852,14702
40.06928,-75.16629,38699
41.32758,-75.79297,4772
40.3337,-75.94743,4191
40.52229,-80.03422,6685
41.3198,-75.84603,2703
40.32454,-75.99077,3407
41.91924,-77.53887,1052
40.31563,-78.95169,4938
40.3984,-79.88977,1254
41.06064,-75.77408,1097
40.33757,-79.80921,7775
40.36118,-79.99089,13834
40.66676,-75.49991,24896
40.33593,-76.00605,4733
41.24591,-75.88131,40780
40.44174,-79.88199,15731
40.46202,-78.19973,1222
41.24119,-77.00108,29201
40.58009,-76.61774,1375
40.144,-75.11573,15726
40.3909,-79.81005,2156
40.31007,-79.89144,7564
40.68399,-75.24184,7781
40.05511,-75.02962,1884
40.84815,-75.29157,2701
40.2398,-78.83502,3974
40.02233,-75.06323,21445
40.03511,-75.15795,4318
40.19285,-80.28784,2888
40.36176,-76.18411,2859
40.19233,-74.88878,3851
41.40978,-79.71172,1261
40.22178,-74.87544,2425
40.26287,-76.91386,3079
40.31066,-75.44879,1318
40.02565,-76.52997,2290
40.09455,-75.14879,3044
40.08122,-75.18934,5498
40.00345,-75.20462,7595
41.31175,-75.83742,3044
40.32954,-75.96521,10469
40.33759,-75.97966,2606
40.24566,-74.846,2441
40.64313,-77.58055,1050
40.78121,-75.47685,1732
41.85228,-79.31866,1665
40.24035,-79.57671,2956
40.79451,-80.13673,3709
40.91423,-77.68472,2030
41.42343,-71.78562,1485
41.74066,-71.30866,16669
41.39899,-71.73701,1406
41.67705,-71.26616,22795
41.89066,-71.39228,19303
41.38316,-71.64173,8421
41.9151,-71.67146,1675
41.7001,-71.68284,35525
41.77982,-71.43728,81073
41.96677,-71.43284,34843
41.97454,-71.467,7934
41.66038,-71.45589,13682
41.81371,-71.37005,47408
41.5776,-71.53756,6426
41.85371,-71.75812,4598
41.87121,-71.55201,8658
41.96565,-71.67451,1605
41.5076,-71.71618,1612
41.46121,-71.77757,8261
41.49705,-71.36728,5755
41.48038,-71.52256,6974
41.58705,-71.28338,1320
41.54566,-71.29144,17303
41.4501,-71.4495,15868
41.43232,-71.45644,3409
41.17233,-71.55783,1047
41.4901,-71.31283,24232
41.5501,-71.46617,28042
41.8501,-71.46617,33835
41.83177,-71.58729,11171
41.96677,-71.54951,11212
41.95565,-71.70229,4577
41.87871,-71.38256,71591
41.60232,-71.25033,17756
41.82399,-71.41283,190934
41.92204,-71.54951,21872
41.62594,-71.21338,7557
41.90677,-71.39061,11547
41.73038,-71.28255,11280
41.7001,-71.41617,81699
41.69689,-71.52194,30146
41.3776,-71.82729,17936
42.00288,-71.51478,41475
45.4647,-98.48648,28102
43.65359,-97.78285,623
43.3186,-98.34675,686
43.76136,-96.74033,1132
43.08054,-96.77366,1976
43.5947,-96.57199,9856
45.79162,-97.75094,1242
44.31136,-96.79839,23657
43.1825,-99.29205,589
43.30081,-96.59282,3331
43.81083,-99.33066,2386
44.87774,-97.73314,1050
44.7458,-96.68256,1273
43.6647,-96.81089,1329
42.48749,-96.48642,2540
44.38747,-97.55035,1072
43.82608,-96.70616,3706
42.68333,-96.68365,2075
